NFECHA,IDX,TheYear,TheDate,CANT,DEPARTAMENTO
05 Dic,1205,2019,2019-12-05,113,LIMA
05 Dic,1205,2019,2019-12-05,5,LORETO
05 Dic,1205,2019,2019-12-05,3,MADRE DE DIOS
05 Dic,1205,2019,2019-12-05,2,MOQUEGUA
05 Dic,1205,2019,2019-12-05,5,PASCO
05 Dic,1205,2019,2019-12-05,14,PIURA
05 Dic,1205,2019,2019-12-05,20,PUNO
05 Dic,1205,2019,2019-12-05,10,SAN MARTIN
05 Dic,1205,2019,2019-12-05,0,SIN REGISTRO
05 Dic,1205,2019,2019-12-05,0,TACNA
05 Dic,1205,2019,2019-12-05,2,TUMBES
05 Dic,1205,2019,2019-12-05,6,UCAYALI
06 Dic,1206,2019,2019-12-06,1,AMAZONAS
06 Dic,1206,2019,2019-12-06,21,ANCASH
06 Dic,1206,2019,2019-12-06,3,APURIMAC
06 Dic,1206,2019,2019-12-06,20,AREQUIPA
06 Dic,1206,2019,2019-12-06,2,AYACUCHO
06 Dic,1206,2019,2019-12-06,14,CAJAMARCA
06 Dic,1206,2019,2019-12-06,12,CALLAO
06 Dic,1206,2019,2019-12-06,21,CUSCO
06 Dic,1206,2019,2019-12-06,1,EXTRANJERO
06 Dic,1206,2019,2019-12-06,4,HUANCAVELICA
06 Dic,1206,2019,2019-12-06,5,HUANUCO
06 Dic,1206,2019,2019-12-06,15,ICA
06 Dic,1206,2019,2019-12-06,18,JUNIN
06 Dic,1206,2019,2019-12-06,16,LA LIBERTAD
06 Dic,1206,2019,2019-12-06,0,LAMBAYEQUE
06 Dic,1206,2019,2019-12-06,107,LIMA
06 Dic,1206,2019,2019-12-06,5,LORETO
06 Dic,1206,2019,2019-12-06,4,MADRE DE DIOS
06 Dic,1206,2019,2019-12-06,2,MOQUEGUA
06 Dic,1206,2019,2019-12-06,2,PASCO
06 Dic,1206,2019,2019-12-06,7,PIURA
06 Dic,1206,2019,2019-12-06,18,PUNO
06 Dic,1206,2019,2019-12-06,5,SAN MARTIN
06 Dic,1206,2019,2019-12-06,0,SIN REGISTRO
06 Dic,1206,2019,2019-12-06,4,TACNA
06 Dic,1206,2019,2019-12-06,3,TUMBES
06 Dic,1206,2019,2019-12-06,7,UCAYALI
07 Dic,1207,2019,2019-12-07,4,AMAZONAS
07 Dic,1207,2019,2019-12-07,13,ANCASH
07 Dic,1207,2019,2019-12-07,11,APURIMAC
07 Dic,1207,2019,2019-12-07,17,AREQUIPA
07 Dic,1207,2019,2019-12-07,6,AYACUCHO
07 Dic,1207,2019,2019-12-07,16,CAJAMARCA
07 Dic,1207,2019,2019-12-07,9,CALLAO
07 Dic,1207,2019,2019-12-07,23,CUSCO
07 Dic,1207,2019,2019-12-07,2,EXTRANJERO
07 Dic,1207,2019,2019-12-07,4,HUANCAVELICA
07 Dic,1207,2019,2019-12-07,8,HUANUCO
07 Dic,1207,2019,2019-12-07,12,ICA
07 Dic,1207,2019,2019-12-07,14,JUNIN
07 Dic,1207,2019,2019-12-07,21,LA LIBERTAD
07 Dic,1207,2019,2019-12-07,0,LAMBAYEQUE
07 Dic,1207,2019,2019-12-07,94,LIMA
07 Dic,1207,2019,2019-12-07,6,LORETO
07 Dic,1207,2019,2019-12-07,4,MADRE DE DIOS
07 Dic,1207,2019,2019-12-07,3,MOQUEGUA
07 Dic,1207,2019,2019-12-07,1,PASCO
07 Dic,1207,2019,2019-12-07,22,PIURA
07 Dic,1207,2019,2019-12-07,13,PUNO
07 Dic,1207,2019,2019-12-07,5,SAN MARTIN
07 Dic,1207,2019,2019-12-07,1,SIN REGISTRO
07 Dic,1207,2019,2019-12-07,6,TACNA
07 Dic,1207,2019,2019-12-07,2,TUMBES
07 Dic,1207,2019,2019-12-07,7,UCAYALI
08 Dic,1208,2019,2019-12-08,4,AMAZONAS
08 Dic,1208,2019,2019-12-08,10,ANCASH
08 Dic,1208,2019,2019-12-08,8,APURIMAC
08 Dic,1208,2019,2019-12-08,28,AREQUIPA
08 Dic,1208,2019,2019-12-08,10,AYACUCHO
08 Dic,1208,2019,2019-12-08,13,CAJAMARCA
08 Dic,1208,2019,2019-12-08,9,CALLAO
08 Dic,1208,2019,2019-12-08,14,CUSCO
08 Dic,1208,2019,2019-12-08,2,EXTRANJERO
08 Dic,1208,2019,2019-12-08,9,HUANCAVELICA
08 Dic,1208,2019,2019-12-08,9,HUANUCO
08 Dic,1208,2019,2019-12-08,9,ICA
08 Dic,1208,2019,2019-12-08,19,JUNIN
08 Dic,1208,2019,2019-12-08,21,LA LIBERTAD
08 Dic,1208,2019,2019-12-08,2,LAMBAYEQUE
08 Dic,1208,2019,2019-12-08,94,LIMA
08 Dic,1208,2019,2019-12-08,5,LORETO
08 Dic,1208,2019,2019-12-08,0,MADRE DE DIOS
08 Dic,1208,2019,2019-12-08,2,MOQUEGUA
08 Dic,1208,2019,2019-12-08,0,PASCO
08 Dic,1208,2019,2019-12-08,15,PIURA
08 Dic,1208,2019,2019-12-08,18,PUNO
08 Dic,1208,2019,2019-12-08,6,SAN MARTIN
08 Dic,1208,2019,2019-12-08,0,SIN REGISTRO
08 Dic,1208,2019,2019-12-08,3,TACNA
08 Dic,1208,2019,2019-12-08,5,TUMBES
08 Dic,1208,2019,2019-12-08,11,UCAYALI
09 Dic,1209,2019,2019-12-09,0,AMAZONAS
09 Dic,1209,2019,2019-12-09,10,ANCASH
09 Dic,1209,2019,2019-12-09,5,APURIMAC
09 Dic,1209,2019,2019-12-09,12,AREQUIPA
09 Dic,1209,2019,2019-12-09,9,AYACUCHO
09 Dic,1209,2019,2019-12-09,10,CAJAMARCA
09 Dic,1209,2019,2019-12-09,6,CALLAO
09 Dic,1209,2019,2019-12-09,21,CUSCO
09 Dic,1209,2019,2019-12-09,1,EXTRANJERO
09 Dic,1209,2019,2019-12-09,2,HUANCAVELICA
09 Dic,1209,2019,2019-12-09,7,HUANUCO
09 Dic,1209,2019,2019-12-09,9,ICA
09 Dic,1209,2019,2019-12-09,19,JUNIN
09 Dic,1209,2019,2019-12-09,26,LA LIBERTAD
09 Dic,1209,2019,2019-12-09,0,LAMBAYEQUE
09 Dic,1209,2019,2019-12-09,92,LIMA
09 Dic,1209,2019,2019-12-09,8,LORETO
09 Dic,1209,2019,2019-12-09,1,MADRE DE DIOS
09 Dic,1209,2019,2019-12-09,2,MOQUEGUA
09 Dic,1209,2019,2019-12-09,6,PASCO
09 Dic,1209,2019,2019-12-09,27,PIURA
09 Dic,1209,2019,2019-12-09,13,PUNO
09 Dic,1209,2019,2019-12-09,8,SAN MARTIN
09 Dic,1209,2019,2019-12-09,0,SIN REGISTRO
09 Dic,1209,2019,2019-12-09,5,TACNA
09 Dic,1209,2019,2019-12-09,2,TUMBES
09 Dic,1209,2019,2019-12-09,5,UCAYALI
10 Dic,1210,2019,2019-12-10,2,AMAZONAS
10 Dic,1210,2019,2019-12-10,18,ANCASH
10 Dic,1210,2019,2019-12-10,7,APURIMAC
10 Dic,1210,2019,2019-12-10,23,AREQUIPA
10 Dic,1210,2019,2019-12-10,6,AYACUCHO
10 Dic,1210,2019,2019-12-10,10,CAJAMARCA
10 Dic,1210,2019,2019-12-10,16,CALLAO
10 Dic,1210,2019,2019-12-10,15,CUSCO
10 Dic,1210,2019,2019-12-10,1,EXTRANJERO
10 Dic,1210,2019,2019-12-10,1,HUANCAVELICA
10 Dic,1210,2019,2019-12-10,8,HUANUCO
10 Dic,1210,2019,2019-12-10,14,ICA
10 Dic,1210,2019,2019-12-10,13,JUNIN
10 Dic,1210,2019,2019-12-10,28,LA LIBERTAD
10 Dic,1210,2019,2019-12-10,0,LAMBAYEQUE
10 Dic,1210,2019,2019-12-10,89,LIMA
10 Dic,1210,2019,2019-12-10,8,LORETO
10 Dic,1210,2019,2019-12-10,1,MADRE DE DIOS
10 Dic,1210,2019,2019-12-10,0,MOQUEGUA
10 Dic,1210,2019,2019-12-10,1,PASCO
10 Dic,1210,2019,2019-12-10,8,PIURA
10 Dic,1210,2019,2019-12-10,22,PUNO
10 Dic,1210,2019,2019-12-10,10,SAN MARTIN
10 Dic,1210,2019,2019-12-10,0,SIN REGISTRO
10 Dic,1210,2019,2019-12-10,1,TACNA
10 Dic,1210,2019,2019-12-10,2,TUMBES
10 Dic,1210,2019,2019-12-10,4,UCAYALI
11 Dic,1211,2019,2019-12-11,1,AMAZONAS
11 Dic,1211,2019,2019-12-11,12,ANCASH
11 Dic,1211,2019,2019-12-11,4,APURIMAC
11 Dic,1211,2019,2019-12-11,13,AREQUIPA
11 Dic,1211,2019,2019-12-11,10,AYACUCHO
11 Dic,1211,2019,2019-12-11,5,CAJAMARCA
11 Dic,1211,2019,2019-12-11,14,CALLAO
11 Dic,1211,2019,2019-12-11,17,CUSCO
11 Dic,1211,2019,2019-12-11,1,EXTRANJERO
11 Dic,1211,2019,2019-12-11,7,HUANCAVELICA
11 Dic,1211,2019,2019-12-11,6,HUANUCO
11 Dic,1211,2019,2019-12-11,7,ICA
11 Dic,1211,2019,2019-12-11,22,JUNIN
11 Dic,1211,2019,2019-12-11,21,LA LIBERTAD
11 Dic,1211,2019,2019-12-11,3,LAMBAYEQUE
11 Dic,1211,2019,2019-12-11,84,LIMA
11 Dic,1211,2019,2019-12-11,10,LORETO
11 Dic,1211,2019,2019-12-11,3,MADRE DE DIOS
11 Dic,1211,2019,2019-12-11,1,MOQUEGUA
11 Dic,1211,2019,2019-12-11,5,PASCO
11 Dic,1211,2019,2019-12-11,16,PIURA
11 Dic,1211,2019,2019-12-11,18,PUNO
11 Dic,1211,2019,2019-12-11,13,SAN MARTIN
11 Dic,1211,2019,2019-12-11,0,SIN REGISTRO
11 Dic,1211,2019,2019-12-11,4,TACNA
11 Dic,1211,2019,2019-12-11,3,TUMBES
11 Dic,1211,2019,2019-12-11,3,UCAYALI
12 Dic,1212,2019,2019-12-12,3,AMAZONAS
12 Dic,1212,2019,2019-12-12,21,ANCASH
12 Dic,1212,2019,2019-12-12,6,APURIMAC
12 Dic,1212,2019,2019-12-12,18,AREQUIPA
12 Dic,1212,2019,2019-12-12,12,AYACUCHO
12 Dic,1212,2019,2019-12-12,4,CAJAMARCA
12 Dic,1212,2019,2019-12-12,11,CALLAO
12 Dic,1212,2019,2019-12-12,21,CUSCO
12 Dic,1212,2019,2019-12-12,0,EXTRANJERO
12 Dic,1212,2019,2019-12-12,2,HUANCAVELICA
12 Dic,1212,2019,2019-12-12,7,HUANUCO
12 Dic,1212,2019,2019-12-12,7,ICA
12 Dic,1212,2019,2019-12-12,12,JUNIN
12 Dic,1212,2019,2019-12-12,27,LA LIBERTAD
12 Dic,1212,2019,2019-12-12,1,LAMBAYEQUE
12 Dic,1212,2019,2019-12-12,100,LIMA
12 Dic,1212,2019,2019-12-12,14,LORETO
12 Dic,1212,2019,2019-12-12,0,MADRE DE DIOS
12 Dic,1212,2019,2019-12-12,3,MOQUEGUA
12 Dic,1212,2019,2019-12-12,2,PASCO
12 Dic,1212,2019,2019-12-12,9,PIURA
12 Dic,1212,2019,2019-12-12,13,PUNO
12 Dic,1212,2019,2019-12-12,11,SAN MARTIN
12 Dic,1212,2019,2019-12-12,1,SIN REGISTRO
12 Dic,1212,2019,2019-12-12,3,TACNA
12 Dic,1212,2019,2019-12-12,1,TUMBES
12 Dic,1212,2019,2019-12-12,3,UCAYALI
13 Dic,1213,2019,2019-12-13,2,AMAZONAS
13 Dic,1213,2019,2019-12-13,18,ANCASH
13 Dic,1213,2019,2019-12-13,2,APURIMAC
13 Dic,1213,2019,2019-12-13,22,AREQUIPA
13 Dic,1213,2019,2019-12-13,5,AYACUCHO
13 Dic,1213,2019,2019-12-13,9,CAJAMARCA
13 Dic,1213,2019,2019-12-13,8,CALLAO
13 Dic,1213,2019,2019-12-13,14,CUSCO
13 Dic,1213,2019,2019-12-13,2,EXTRANJERO
13 Dic,1213,2019,2019-12-13,8,HUANCAVELICA
13 Dic,1213,2019,2019-12-13,9,HUANUCO
13 Dic,1213,2019,2019-12-13,6,ICA
13 Dic,1213,2019,2019-12-13,15,JUNIN
13 Dic,1213,2019,2019-12-13,19,LA LIBERTAD
13 Dic,1213,2019,2019-12-13,1,LAMBAYEQUE
13 Dic,1213,2019,2019-12-13,95,LIMA
13 Dic,1213,2019,2019-12-13,3,LORETO
13 Dic,1213,2019,2019-12-13,1,MADRE DE DIOS
13 Dic,1213,2019,2019-12-13,1,MOQUEGUA
13 Dic,1213,2019,2019-12-13,0,PASCO
13 Dic,1213,2019,2019-12-13,16,PIURA
13 Dic,1213,2019,2019-12-13,15,PUNO
13 Dic,1213,2019,2019-12-13,12,SAN MARTIN
13 Dic,1213,2019,2019-12-13,1,SIN REGISTRO
13 Dic,1213,2019,2019-12-13,3,TACNA
13 Dic,1213,2019,2019-12-13,3,TUMBES
13 Dic,1213,2019,2019-12-13,4,UCAYALI
14 Dic,1214,2019,2019-12-14,0,AMAZONAS
14 Dic,1214,2019,2019-12-14,21,ANCASH
14 Dic,1214,2019,2019-12-14,6,APURIMAC
14 Dic,1214,2019,2019-12-14,25,AREQUIPA
14 Dic,1214,2019,2019-12-14,4,AYACUCHO
14 Dic,1214,2019,2019-12-14,18,CAJAMARCA
14 Dic,1214,2019,2019-12-14,9,CALLAO
14 Dic,1214,2019,2019-12-14,19,CUSCO
14 Dic,1214,2019,2019-12-14,0,EXTRANJERO
14 Dic,1214,2019,2019-12-14,6,HUANCAVELICA
14 Dic,1214,2019,2019-12-14,7,HUANUCO
14 Dic,1214,2019,2019-12-14,14,ICA
14 Dic,1214,2019,2019-12-14,19,JUNIN
14 Dic,1214,2019,2019-12-14,34,LA LIBERTAD
14 Dic,1214,2019,2019-12-14,1,LAMBAYEQUE
14 Dic,1214,2019,2019-12-14,83,LIMA
14 Dic,1214,2019,2019-12-14,9,LORETO
14 Dic,1214,2019,2019-12-14,1,MADRE DE DIOS
14 Dic,1214,2019,2019-12-14,2,MOQUEGUA
14 Dic,1214,2019,2019-12-14,2,PASCO
14 Dic,1214,2019,2019-12-14,28,PIURA
14 Dic,1214,2019,2019-12-14,13,PUNO
14 Dic,1214,2019,2019-12-14,5,SAN MARTIN
14 Dic,1214,2019,2019-12-14,0,SIN REGISTRO
14 Dic,1214,2019,2019-12-14,2,TACNA
14 Dic,1214,2019,2019-12-14,7,TUMBES
14 Dic,1214,2019,2019-12-14,5,UCAYALI
15 Dic,1215,2019,2019-12-15,2,AMAZONAS
15 Dic,1215,2019,2019-12-15,20,ANCASH
15 Dic,1215,2019,2019-12-15,4,APURIMAC
15 Dic,1215,2019,2019-12-15,19,AREQUIPA
15 Dic,1215,2019,2019-12-15,6,AYACUCHO
15 Dic,1215,2019,2019-12-15,11,CAJAMARCA
15 Dic,1215,2019,2019-12-15,14,CALLAO
15 Dic,1215,2019,2019-12-15,22,CUSCO
15 Dic,1215,2019,2019-12-15,0,EXTRANJERO
15 Dic,1215,2019,2019-12-15,2,HUANCAVELICA
15 Dic,1215,2019,2019-12-15,12,HUANUCO
15 Dic,1215,2019,2019-12-15,14,ICA
15 Dic,1215,2019,2019-12-15,17,JUNIN
15 Dic,1215,2019,2019-12-15,40,LA LIBERTAD
15 Dic,1215,2019,2019-12-15,2,LAMBAYEQUE
15 Dic,1215,2019,2019-12-15,91,LIMA
15 Dic,1215,2019,2019-12-15,5,LORETO
15 Dic,1215,2019,2019-12-15,2,MADRE DE DIOS
15 Dic,1215,2019,2019-12-15,4,MOQUEGUA
15 Dic,1215,2019,2019-12-15,1,PASCO
15 Dic,1215,2019,2019-12-15,22,PIURA
15 Dic,1215,2019,2019-12-15,13,PUNO
15 Dic,1215,2019,2019-12-15,9,SAN MARTIN
15 Dic,1215,2019,2019-12-15,1,SIN REGISTRO
15 Dic,1215,2019,2019-12-15,0,TACNA
15 Dic,1215,2019,2019-12-15,7,TUMBES
15 Dic,1215,2019,2019-12-15,4,UCAYALI
16 Dic,1216,2019,2019-12-16,3,AMAZONAS
16 Dic,1216,2019,2019-12-16,15,ANCASH
16 Dic,1216,2019,2019-12-16,9,APURIMAC
16 Dic,1216,2019,2019-12-16,18,AREQUIPA
16 Dic,1216,2019,2019-12-16,7,AYACUCHO
16 Dic,1216,2019,2019-12-16,9,CAJAMARCA
16 Dic,1216,2019,2019-12-16,9,CALLAO
16 Dic,1216,2019,2019-12-16,14,CUSCO
16 Dic,1216,2019,2019-12-16,4,EXTRANJERO
16 Dic,1216,2019,2019-12-16,3,HUANCAVELICA
16 Dic,1216,2019,2019-12-16,13,HUANUCO
16 Dic,1216,2019,2019-12-16,14,ICA
16 Dic,1216,2019,2019-12-16,18,JUNIN
16 Dic,1216,2019,2019-12-16,28,LA LIBERTAD
16 Dic,1216,2019,2019-12-16,1,LAMBAYEQUE
16 Dic,1216,2019,2019-12-16,106,LIMA
16 Dic,1216,2019,2019-12-16,10,LORETO
16 Dic,1216,2019,2019-12-16,2,MADRE DE DIOS
16 Dic,1216,2019,2019-12-16,3,MOQUEGUA
16 Dic,1216,2019,2019-12-16,6,PASCO
16 Dic,1216,2019,2019-12-16,20,PIURA
16 Dic,1216,2019,2019-12-16,11,PUNO
16 Dic,1216,2019,2019-12-16,7,SAN MARTIN
16 Dic,1216,2019,2019-12-16,0,SIN REGISTRO
16 Dic,1216,2019,2019-12-16,5,TACNA
16 Dic,1216,2019,2019-12-16,0,TUMBES
16 Dic,1216,2019,2019-12-16,5,UCAYALI
17 Dic,1217,2019,2019-12-17,0,AMAZONAS
17 Dic,1217,2019,2019-12-17,15,ANCASH
17 Dic,1217,2019,2019-12-17,6,APURIMAC
17 Dic,1217,2019,2019-12-17,18,AREQUIPA
17 Dic,1217,2019,2019-12-17,4,AYACUCHO
17 Dic,1217,2019,2019-12-17,5,CAJAMARCA
17 Dic,1217,2019,2019-12-17,15,CALLAO
17 Dic,1217,2019,2019-12-17,22,CUSCO
17 Dic,1217,2019,2019-12-17,2,EXTRANJERO
17 Dic,1217,2019,2019-12-17,9,HUANCAVELICA
17 Dic,1217,2019,2019-12-17,4,HUANUCO
17 Dic,1217,2019,2019-12-17,12,ICA
17 Dic,1217,2019,2019-12-17,17,JUNIN
17 Dic,1217,2019,2019-12-17,13,LA LIBERTAD
17 Dic,1217,2019,2019-12-17,3,LAMBAYEQUE
17 Dic,1217,2019,2019-12-17,93,LIMA
17 Dic,1217,2019,2019-12-17,8,LORETO
17 Dic,1217,2019,2019-12-17,4,MADRE DE DIOS
17 Dic,1217,2019,2019-12-17,2,MOQUEGUA
17 Dic,1217,2019,2019-12-17,0,PASCO
17 Dic,1217,2019,2019-12-17,14,PIURA
17 Dic,1217,2019,2019-12-17,11,PUNO
17 Dic,1217,2019,2019-12-17,5,SAN MARTIN
17 Dic,1217,2019,2019-12-17,1,SIN REGISTRO
17 Dic,1217,2019,2019-12-17,1,TACNA
17 Dic,1217,2019,2019-12-17,7,TUMBES
17 Dic,1217,2019,2019-12-17,4,UCAYALI
18 Dic,1218,2019,2019-12-18,3,AMAZONAS
18 Dic,1218,2019,2019-12-18,14,ANCASH
18 Dic,1218,2019,2019-12-18,4,APURIMAC
18 Dic,1218,2019,2019-12-18,18,AREQUIPA
18 Dic,1218,2019,2019-12-18,8,AYACUCHO
18 Dic,1218,2019,2019-12-18,6,CAJAMARCA
18 Dic,1218,2019,2019-12-18,16,CALLAO
18 Dic,1218,2019,2019-12-18,20,CUSCO
18 Dic,1218,2019,2019-12-18,2,EXTRANJERO
18 Dic,1218,2019,2019-12-18,3,HUANCAVELICA
18 Dic,1218,2019,2019-12-18,11,HUANUCO
18 Dic,1218,2019,2019-12-18,14,ICA
18 Dic,1218,2019,2019-12-18,16,JUNIN
18 Dic,1218,2019,2019-12-18,23,LA LIBERTAD
18 Dic,1218,2019,2019-12-18,4,LAMBAYEQUE
18 Dic,1218,2019,2019-12-18,76,LIMA
18 Dic,1218,2019,2019-12-18,5,LORETO
18 Dic,1218,2019,2019-12-18,2,MADRE DE DIOS
18 Dic,1218,2019,2019-12-18,2,MOQUEGUA
18 Dic,1218,2019,2019-12-18,4,PASCO
18 Dic,1218,2019,2019-12-18,16,PIURA
18 Dic,1218,2019,2019-12-18,24,PUNO
18 Dic,1218,2019,2019-12-18,5,SAN MARTIN
18 Dic,1218,2019,2019-12-18,1,SIN REGISTRO
18 Dic,1218,2019,2019-12-18,0,TACNA
18 Dic,1218,2019,2019-12-18,2,TUMBES
18 Dic,1218,2019,2019-12-18,6,UCAYALI
19 Dic,1219,2019,2019-12-19,2,AMAZONAS
19 Dic,1219,2019,2019-12-19,16,ANCASH
19 Dic,1219,2019,2019-12-19,5,APURIMAC
19 Dic,1219,2019,2019-12-19,19,AREQUIPA
19 Dic,1219,2019,2019-12-19,9,AYACUCHO
19 Dic,1219,2019,2019-12-19,10,CAJAMARCA
19 Dic,1219,2019,2019-12-19,7,CALLAO
19 Dic,1219,2019,2019-12-19,21,CUSCO
19 Dic,1219,2019,2019-12-19,1,EXTRANJERO
19 Dic,1219,2019,2019-12-19,4,HUANCAVELICA
19 Dic,1219,2019,2019-12-19,6,HUANUCO
19 Dic,1219,2019,2019-12-19,11,ICA
19 Dic,1219,2019,2019-12-19,22,JUNIN
19 Dic,1219,2019,2019-12-19,26,LA LIBERTAD
19 Dic,1219,2019,2019-12-19,0,LAMBAYEQUE
19 Dic,1219,2019,2019-12-19,94,LIMA
19 Dic,1219,2019,2019-12-19,8,LORETO
19 Dic,1219,2019,2019-12-19,2,MADRE DE DIOS
19 Dic,1219,2019,2019-12-19,0,MOQUEGUA
19 Dic,1219,2019,2019-12-19,5,PASCO
19 Dic,1219,2019,2019-12-19,18,PIURA
19 Dic,1219,2019,2019-12-19,16,PUNO
19 Dic,1219,2019,2019-12-19,11,SAN MARTIN
19 Dic,1219,2019,2019-12-19,1,SIN REGISTRO
19 Dic,1219,2019,2019-12-19,1,TACNA
19 Dic,1219,2019,2019-12-19,4,TUMBES
19 Dic,1219,2019,2019-12-19,4,UCAYALI
20 Dic,1220,2019,2019-12-20,1,AMAZONAS
20 Dic,1220,2019,2019-12-20,25,ANCASH
20 Dic,1220,2019,2019-12-20,3,APURIMAC
20 Dic,1220,2019,2019-12-20,17,AREQUIPA
20 Dic,1220,2019,2019-12-20,9,AYACUCHO
20 Dic,1220,2019,2019-12-20,9,CAJAMARCA
20 Dic,1220,2019,2019-12-20,10,CALLAO
20 Dic,1220,2019,2019-12-20,16,CUSCO
20 Dic,1220,2019,2019-12-20,1,EXTRANJERO
20 Dic,1220,2019,2019-12-20,6,HUANCAVELICA
20 Dic,1220,2019,2019-12-20,7,HUANUCO
20 Dic,1220,2019,2019-12-20,13,ICA
20 Dic,1220,2019,2019-12-20,9,JUNIN
20 Dic,1220,2019,2019-12-20,15,LA LIBERTAD
20 Dic,1220,2019,2019-12-20,3,LAMBAYEQUE
20 Dic,1220,2019,2019-12-20,95,LIMA
20 Dic,1220,2019,2019-12-20,12,LORETO
20 Dic,1220,2019,2019-12-20,3,MADRE DE DIOS
20 Dic,1220,2019,2019-12-20,1,MOQUEGUA
20 Dic,1220,2019,2019-12-20,4,PASCO
20 Dic,1220,2019,2019-12-20,21,PIURA
20 Dic,1220,2019,2019-12-20,14,PUNO
20 Dic,1220,2019,2019-12-20,5,SAN MARTIN
20 Dic,1220,2019,2019-12-20,0,SIN REGISTRO
20 Dic,1220,2019,2019-12-20,2,TACNA
20 Dic,1220,2019,2019-12-20,2,TUMBES
20 Dic,1220,2019,2019-12-20,5,UCAYALI
21 Dic,1221,2019,2019-12-21,2,AMAZONAS
21 Dic,1221,2019,2019-12-21,20,ANCASH
21 Dic,1221,2019,2019-12-21,3,APURIMAC
21 Dic,1221,2019,2019-12-21,21,AREQUIPA
21 Dic,1221,2019,2019-12-21,5,AYACUCHO
21 Dic,1221,2019,2019-12-21,8,CAJAMARCA
21 Dic,1221,2019,2019-12-21,9,CALLAO
21 Dic,1221,2019,2019-12-21,17,CUSCO
21 Dic,1221,2019,2019-12-21,0,EXTRANJERO
21 Dic,1221,2019,2019-12-21,9,HUANCAVELICA
21 Dic,1221,2019,2019-12-21,9,HUANUCO
21 Dic,1221,2019,2019-12-21,14,ICA
21 Dic,1221,2019,2019-12-21,16,JUNIN
21 Dic,1221,2019,2019-12-21,22,LA LIBERTAD
21 Dic,1221,2019,2019-12-21,2,LAMBAYEQUE
21 Dic,1221,2019,2019-12-21,86,LIMA
21 Dic,1221,2019,2019-12-21,3,LORETO
21 Dic,1221,2019,2019-12-21,1,MADRE DE DIOS
21 Dic,1221,2019,2019-12-21,2,MOQUEGUA
21 Dic,1221,2019,2019-12-21,4,PASCO
21 Dic,1221,2019,2019-12-21,18,PIURA
21 Dic,1221,2019,2019-12-21,12,PUNO
21 Dic,1221,2019,2019-12-21,10,SAN MARTIN
21 Dic,1221,2019,2019-12-21,0,SIN REGISTRO
21 Dic,1221,2019,2019-12-21,4,TACNA
21 Dic,1221,2019,2019-12-21,3,TUMBES
21 Dic,1221,2019,2019-12-21,3,UCAYALI
22 Dic,1222,2019,2019-12-22,2,AMAZONAS
22 Dic,1222,2019,2019-12-22,17,ANCASH
22 Dic,1222,2019,2019-12-22,2,APURIMAC
22 Dic,1222,2019,2019-12-22,15,AREQUIPA
22 Dic,1222,2019,2019-12-22,2,AYACUCHO
22 Dic,1222,2019,2019-12-22,8,CAJAMARCA
22 Dic,1222,2019,2019-12-22,10,CALLAO
22 Dic,1222,2019,2019-12-22,22,CUSCO
22 Dic,1222,2019,2019-12-22,1,EXTRANJERO
22 Dic,1222,2019,2019-12-22,6,HUANCAVELICA
22 Dic,1222,2019,2019-12-22,6,HUANUCO
22 Dic,1222,2019,2019-12-22,6,ICA
22 Dic,1222,2019,2019-12-22,18,JUNIN
22 Dic,1222,2019,2019-12-22,25,LA LIBERTAD
22 Dic,1222,2019,2019-12-22,0,LAMBAYEQUE
22 Dic,1222,2019,2019-12-22,87,LIMA
22 Dic,1222,2019,2019-12-22,11,LORETO
22 Dic,1222,2019,2019-12-22,5,MADRE DE DIOS
22 Dic,1222,2019,2019-12-22,2,MOQUEGUA
22 Dic,1222,2019,2019-12-22,3,PASCO
22 Dic,1222,2019,2019-12-22,14,PIURA
22 Dic,1222,2019,2019-12-22,11,PUNO
22 Dic,1222,2019,2019-12-22,11,SAN MARTIN
22 Dic,1222,2019,2019-12-22,1,SIN REGISTRO
22 Dic,1222,2019,2019-12-22,3,TACNA
22 Dic,1222,2019,2019-12-22,2,TUMBES
22 Dic,1222,2019,2019-12-22,8,UCAYALI
23 Dic,1223,2019,2019-12-23,2,AMAZONAS
23 Dic,1223,2019,2019-12-23,12,ANCASH
23 Dic,1223,2019,2019-12-23,7,APURIMAC
23 Dic,1223,2019,2019-12-23,16,AREQUIPA
23 Dic,1223,2019,2019-12-23,6,AYACUCHO
23 Dic,1223,2019,2019-12-23,11,CAJAMARCA
23 Dic,1223,2019,2019-12-23,10,CALLAO
23 Dic,1223,2019,2019-12-23,18,CUSCO
23 Dic,1223,2019,2019-12-23,1,EXTRANJERO
23 Dic,1223,2019,2019-12-23,9,HUANCAVELICA
23 Dic,1223,2019,2019-12-23,7,HUANUCO
23 Dic,1223,2019,2019-12-23,13,ICA
23 Dic,1223,2019,2019-12-23,10,JUNIN
23 Dic,1223,2019,2019-12-23,16,LA LIBERTAD
23 Dic,1223,2019,2019-12-23,1,LAMBAYEQUE
23 Dic,1223,2019,2019-12-23,103,LIMA
23 Dic,1223,2019,2019-12-23,9,LORETO
23 Dic,1223,2019,2019-12-23,1,MADRE DE DIOS
23 Dic,1223,2019,2019-12-23,3,MOQUEGUA
23 Dic,1223,2019,2019-12-23,5,PASCO
23 Dic,1223,2019,2019-12-23,16,PIURA
23 Dic,1223,2019,2019-12-23,14,PUNO
